Date Time,Site 1,Site 2,Site 3,Site 7,Site 8,Site 9
04/16/06 22:20:00.0,29.24,29.215,29.115,28.717,28.543,28.617
04/16/06 22:30:00.0,29.215,29.215,29.115,28.742,28.543,28.642
04/16/06 22:40:00.0,29.215,29.215,29.115,28.742,28.568,28.642
04/16/06 22:50:00.0,29.215,29.215,29.115,28.766,28.617,28.667
04/16/06 23:00:00.0,29.215,29.215,29.14,28.766,28.642,28.667
04/16/06 23:10:00.0,29.19,29.215,29.14,28.791,28.642,28.692
04/16/06 23:20:00.0,29.19,29.215,29.165,28.791,28.667,28.742
04/16/06 23:30:00.0,29.19,29.215,29.19,28.816,28.667,28.766
04/16/06 23:40:00.0,29.215,29.215,29.19,28.816,28.692,28.766
04/16/06 23:50:00.0,29.215,29.215,29.19,28.816,28.692,28.791
04/17/06 00:00:00.0,29.215,29.24,29.215,28.816,28.717,28.816
04/17/06 00:10:00.0,29.215,29.24,29.19,28.816,28.717,28.841
04/17/06 00:20:00.0,29.215,29.24,29.19,28.816,28.742,28.841
04/17/06 00:30:00.0,29.215,29.24,29.19,28.816,28.742,28.841
04/17/06 00:40:00.0,29.215,29.24,29.19,28.791,28.742,28.866
04/17/06 00:50:00.0,29.215,29.24,29.19,28.791,28.742,28.866
04/17/06 01:00:00.0,29.215,29.24,29.19,28.791,28.742,28.866
04/17/06 01:10:00.0,29.215,29.24,29.19,28.791,28.742,28.841
04/17/06 01:20:00.0,29.215,29.24,29.19,28.791,28.742,28.841
04/17/06 01:30:00.0,29.215,29.24,29.215,28.816,28.742,28.866
04/17/06 01:40:00.0,29.215,29.24,29.19,28.816,28.742,28.866
04/17/06 01:50:00.0,29.19,29.24,29.19,28.816,28.717,28.891
04/17/06 02:00:00.0,29.215,29.24,29.19,28.841,28.742,28.866
04/17/06 02:10:00.0,29.215,29.24,29.19,28.866,28.742,28.866
04/17/06 02:20:00.0,29.215,29.24,29.19,28.866,28.742,28.866
04/17/06 02:30:00.0,29.215,29.24,29.19,28.866,28.742,28.841
04/17/06 02:40:00.0,29.215,29.24,29.19,28.866,28.742,28.841
04/17/06 02:50:00.0,29.19,29.215,29.19,28.891,28.742,28.816
04/17/06 03:00:00.0,29.19,29.215,29.19,28.891,28.742,28.816
04/17/06 03:10:00.0,29.215,29.215,29.19,28.891,28.742,28.841
04/17/06 03:20:00.0,29.215,29.215,29.19,28.866,28.742,28.841
04/17/06 03:30:00.0,29.215,29.215,29.19,28.866,28.742,28.841
04/17/06 03:40:00.0,29.19,29.215,29.215,28.866,28.742,28.841
04/17/06 03:50:00.0,29.19,29.215,29.215,28.891,28.742,28.841
04/17/06 04:00:00.0,29.19,29.19,29.215,28.916,28.742,28.841
04/17/06 04:10:00.0,29.19,29.19,29.19,28.891,28.766,28.841
04/17/06 04:20:00.0,29.19,29.19,29.165,28.891,28.766,28.841
04/17/06 04:30:00.0,29.19,29.19,29.14,28.866,28.766,28.841
04/17/06 04:40:00.0,29.19,29.19,29.14,28.866,28.766,28.841
04/17/06 04:50:00.0,29.19,29.19,29.115,28.841,28.766,28.841
04/17/06 05:00:00.0,29.19,29.19,29.14,28.816,28.766,28.841
04/17/06 05:10:00.0,29.165,29.19,29.14,28.816,28.742,28.841
04/17/06 05:20:00.0,29.14,29.165,29.14,28.816,28.766,28.841
04/17/06 05:30:00.0,29.115,29.165,29.14,28.816,28.742,28.841
04/17/06 05:40:00.0,29.115,29.14,29.14,28.841,28.766,28.841
04/17/06 05:50:00.0,29.115,29.14,29.14,28.816,28.742,28.841
04/17/06 06:00:00.0,29.14,29.165,29.14,28.841,28.742,28.816
04/17/06 06:10:00.0,29.14,29.165,29.14,28.816,28.742,28.816
04/17/06 06:20:00.0,29.14,29.165,29.14,28.791,28.717,28.791
04/17/06 06:30:00.0,29.115,29.165,29.14,28.791,28.692,28.766
04/17/06 06:40:00.0,29.115,29.165,29.14,28.791,28.667,28.742
04/17/06 06:50:00.0,29.115,29.165,29.14,28.816,28.667,28.742
04/17/06 07:00:00.0,29.115,29.165,29.14,28.791,28.667,28.742
04/17/06 07:10:00.0,29.115,29.165,29.14,28.816,28.667,28.717
04/17/06 07:20:00.0,29.115,29.165,29.14,28.841,28.667,28.742
04/17/06 07:30:00.0,29.09,29.14,29.14,28.891,28.667,28.742
04/17/06 07:40:00.0,29.09,29.14,29.14,28.891,28.692,28.742
04/17/06 07:50:00.0,29.065,29.14,29.165,28.965,28.692,28.742
04/17/06 08:00:00.0,29.065,29.14,29.165,29.04,28.692,28.742
04/17/06 08:10:00.0,29.09,29.14,29.19,29.065,28.692,28.742
04/17/06 08:20:00.0,29.09,29.14,29.19,29.19,28.742,28.766
04/17/06 08:30:00.0,29.09,29.165,29.215,29.215,28.791,28.816
04/17/06 08:40:00.0,29.09,29.165,29.24,29.265,28.841,28.891
04/17/06 08:50:00.0,29.115,29.165,29.265,29.24,28.891,28.941
04/17/06 09:00:00.0,29.14,29.165,29.29,29.265,28.965,29.015
04/17/06 09:10:00.0,29.14,29.165,29.29,29.315,29.015,29.04
04/17/06 09:20:00.0,29.165,29.19,29.29,29.34,29.065,29.065
04/17/06 09:30:00.0,29.215,29.19,29.29,29.34,29.09,29.115
04/17/06 09:40:00.0,29.24,29.215,29.265,29.464,29.14,29.165
04/17/06 09:50:00.0,29.265,29.215,29.265,29.439,29.165,29.215
04/17/06 10:00:00.0,29.265,29.24,29.29,29.414,29.19,29.24
04/17/06 10:10:00.0,29.29,29.215,29.265,29.365,29.215,29.265
04/17/06 10:20:00.0,29.265,29.215,29.29,29.315,29.215,29.265
04/17/06 10:30:00.0,29.24,29.215,29.315,29.389,29.215,29.29
04/17/06 10:40:00.0,29.265,29.215,29.315,29.389,29.24,29.29
04/17/06 10:50:00.0,29.315,29.215,29.315,29.414,29.265,29.315
04/17/06 11:00:00.0,29.315,29.24,29.34,29.439,29.265,29.29
04/17/06 11:10:00.0,29.34,29.265,29.34,29.439,29.29,29.29
04/17/06 11:20:00.0,29.365,29.265,29.34,29.49,29.29,29.29
04/17/06 11:30:00.0,29.365,29.29,29.365,29.54,29.315,29.29
04/17/06 11:40:00.0,29.365,29.29,29.365,29.464,29.29,29.315
04/17/06 11:50:00.0,29.365,29.29,29.365,29.414,29.265,29.315
04/17/06 12:00:00.0,29.34,29.265,29.34,29.414,29.265,29.34
04/17/06 12:10:00.0,29.34,29.265,29.34,29.439,29.29,29.34
04/17/06 12:20:00.0,29.365,29.29,29.315,29.464,29.29,29.34
04/17/06 12:30:00.0,29.34,29.29,29.34,29.49,29.315,29.315
04/17/06 12:40:00.0,29.34,29.29,29.34,29.464,29.315,29.315
04/17/06 12:50:00.0,29.34,29.265,29.365,29.439,29.29,29.315
04/17/06 13:00:00.0,29.34,29.265,29.365,29.439,29.265,29.315
04/17/06 13:10:00.0,29.315,29.265,29.365,29.464,29.265,29.315
04/17/06 13:20:00.0,29.315,29.265,29.365,29.515,29.265,29.315
04/17/06 13:30:00.0,29.34,29.265,29.34,29.59,29.29,29.34
04/17/06 13:40:00.0,29.389,29.265,29.34,29.515,29.315,29.34
04/17/06 13:50:00.0,29.365,29.265,29.34,29.615,29.34,29.34
04/17/06 14:00:00.0,29.365,29.265,29.365,29.54,29.315,29.365
04/17/06 14:10:00.0,29.365,29.265,29.34,29.515,29.315,29.365
04/17/06 14:20:00.0,29.34,29.265,29.389,29.69,29.365,29.389
04/17/06 14:30:00.0,29.365,29.265,29.389,29.54,29.34,29.389
04/17/06 14:40:00.0,29.389,29.265,29.389,29.54,29.365,29.414
04/17/06 14:50:00.0,29.389,29.265,29.414,29.49,29.365,29.389
04/17/06 15:00:00.0,29.389,29.265,29.414,29.515,29.365,29.389
04/17/06 15:10:00.0,29.414,29.29,29.439,29.515,29.365,29.389
04/17/06 15:20:00.0,29.439,29.29,29.414,29.565,29.365,29.389
04/17/06 15:30:00.0,29.464,29.34,29.414,29.439,29.365,29.389
04/17/06 15:40:00.0,29.464,29.315,29.414,29.389,29.34,29.389
04/17/06 15:50:00.0,29.464,29.315,29.389,29.414,29.34,29.389
04/17/06 16:00:00.0,29.464,29.315,29.389,29.34,29.34,29.365
04/17/06 16:10:00.0,29.464,29.34,29.365,29.315,29.315,29.315
04/17/06 16:20:00.0,29.439,29.34,29.365,29.29,29.29,29.315
04/17/06 16:30:00.0,29.439,29.34,29.34,29.265,29.265,29.29
04/17/06 16:40:00.0,29.389,29.315,29.315,29.215,29.24,29.265
04/17/06 16:50:00.0,29.365,29.34,29.315,29.165,29.215,29.24
04/17/06 17:00:00.0,29.34,29.315,29.315,29.14,29.19,29.215
04/17/06 17:10:00.0,29.315,29.29,29.29,29.09,29.165,29.19
04/17/06 17:20:00.0,29.29,29.29,29.29,29.065,29.14,29.165
04/17/06 17:30:00.0,29.265,29.29,29.29,29.065,29.115,29.14
04/17/06 17:40:00.0,29.24,29.265,29.265,29.04,29.09,29.09
04/17/06 17:50:00.0,29.24,29.265,29.265,29.015,29.065,29.09
04/17/06 18:00:00.0,29.24,29.265,29.24,29.015,29.04,29.065
04/17/06 18:10:00.0,29.215,29.265,29.24,28.965,29.04,29.04
04/17/06 18:20:00.0,29.215,29.265,29.215,28.965,29.015,29.015
04/17/06 18:30:00.0,29.215,29.265,29.215,28.941,28.99,28.99
04/17/06 18:40:00.0,29.215,29.265,29.19,28.916,28.99,28.965
04/17/06 18:50:00.0,29.215,29.265,29.19,28.891,28.965,28.965
04/17/06 19:00:00.0,29.215,29.24,29.19,28.891,28.941,28.941
04/17/06 19:10:00.0,29.215,29.24,29.215,28.916,28.916,28.891
04/17/06 19:20:00.0,29.215,29.24,29.215,28.916,28.916,28.866
04/17/06 19:30:00.0,29.215,29.24,29.215,28.916,28.916,28.866
04/17/06 19:40:00.0,29.24,29.24,29.215,28.916,28.891,28.841
04/17/06 19:50:00.0,29.24,29.24,29.215,28.916,28.866,28.841
04/17/06 20:00:00.0,29.24,29.24,29.215,28.916,28.841,28.841
04/17/06 20:10:00.0,29.24,29.24,29.215,28.941,28.841,28.841
04/17/06 20:20:00.0,29.24,29.24,29.215,28.941,28.841,28.841
04/17/06 20:30:00.0,29.24,29.215,29.215,28.941,28.841,28.841
04/17/06 20:40:00.0,29.24,29.215,29.215,28.965,28.841,28.841
04/17/06 20:50:00.0,29.24,29.215,29.215,28.941,28.866,28.866
04/17/06 21:00:00.0,29.24,29.215,29.215,28.941,28.841,28.891
04/17/06 21:10:00.0,29.24,29.215,29.215,28.941,28.866,28.891
04/17/06 21:20:00.0,29.215,29.215,29.215,28.916,28.866,28.891
04/17/06 21:30:00.0,29.215,29.215,29.215,28.916,28.866,28.916
04/17/06 21:40:00.0,29.215,29.215,29.215,28.916,28.866,28.916
04/17/06 21:50:00.0,29.215,29.215,29.215,28.916,28.891,28.916
04/17/06 22:00:00.0,29.215,29.215,29.215,28.916,28.891,28.916
04/17/06 22:10:00.0,29.215,29.19,29.215,28.916,28.891,28.916
04/17/06 22:20:00.0,29.19,29.19,29.215,28.941,28.916,28.941
04/17/06 22:30:00.0,29.19,29.19,29.215,28.965,28.916,28.941
04/17/06 22:40:00.0,29.19,29.19,29.215,28.99,28.916,28.941
04/17/06 22:50:00.0,29.19,29.215,29.215,28.99,28.941,28.965
04/17/06 23:00:00.0,29.19,29.215,29.215,28.965,28.941,28.965
04/17/06 23:10:00.0,29.19,29.215,29.215,28.965,28.941,28.965
04/17/06 23:20:00.0,29.19,29.19,29.215,28.941,28.941,28.99
04/17/06 23:30:00.0,29.19,29.19,29.215,28.941,28.941,28.99
04/17/06 23:40:00.0,29.19,29.19,29.215,28.916,28.941,28.99
04/17/06 23:50:00.0,29.19,29.19,29.215,28.916,28.916,28.99
04/18/06 00:00:00.0,29.19,29.19,29.215,28.916,28.891,28.965
04/18/06 00:10:00.0,29.19,29.19,29.215,28.916,28.891,28.965
04/18/06 00:20:00.0,29.165,29.19,29.215,28.916,28.866,28.965
04/18/06 00:30:00.0,29.165,29.19,29.19,28.891,28.866,28.965
04/18/06 00:40:00.0,29.165,29.19,29.19,28.891,28.841,28.965
04/18/06 00:50:00.0,29.165,29.19,29.165,28.891,28.841,28.965
04/18/06 01:00:00.0,29.165,29.165,29.165,28.891,28.841,28.965
04/18/06 01:10:00.0,29.14,29.165,29.165,28.891,28.841,28.965
04/18/06 01:20:00.0,29.14,29.165,29.165,28.891,28.841,28.965
04/18/06 01:30:00.0,29.14,29.165,29.14,28.866,28.841,28.965
04/18/06 01:40:00.0,29.115,29.165,29.14,28.866,28.841,28.965
04/18/06 01:50:00.0,29.115,29.165,29.14,28.866,28.841,28.965
04/18/06 02:00:00.0,29.115,29.165,29.14,28.866,28.841,28.965
04/18/06 02:10:00.0,29.115,29.165,29.14,28.866,28.841,28.941
04/18/06 02:20:00.0,29.115,29.165,29.14,28.866,28.841,28.941
04/18/06 02:30:00.0,29.115,29.165,29.14,28.866,28.841,28.941
04/18/06 02:40:00.0,29.115,29.165,29.14,28.891,28.841,28.941
04/18/06 02:50:00.0,29.115,29.165,29.14,28.891,28.816,28.941
04/18/06 03:00:00.0,29.115,29.14,29.14,28.891,28.816,28.941
04/18/06 03:10:00.0,29.115,29.14,29.14,28.891,28.841,28.941
04/18/06 03:20:00.0,29.09,29.14,29.14,28.916,28.841,28.941
04/18/06 03:30:00.0,29.09,29.14,29.14,28.916,28.841,28.965
04/18/06 03:40:00.0,29.09,29.14,29.14,28.941,28.866,28.965
04/18/06 03:50:00.0,29.09,29.14,29.14,28.965,28.866,28.965
04/18/06 04:00:00.0,29.09,29.14,29.14,28.965,28.866,28.965
04/18/06 04:10:00.0,29.09,29.14,29.14,28.941,28.866,28.965
04/18/06 04:20:00.0,29.09,29.14,29.14,28.941,28.866,28.941
04/18/06 04:30:00.0,29.09,29.14,29.14,28.941,28.866,28.941
04/18/06 04:40:00.0,29.09,29.14,29.14,28.916,28.866,28.941
04/18/06 04:50:00.0,29.09,29.14,29.14,28.916,28.866,28.941
04/18/06 05:00:00.0,29.115,29.14,29.14,28.916,28.866,28.941
04/18/06 05:10:00.0,29.09,29.14,29.14,28.941,28.866,28.941
04/18/06 05:20:00.0,29.09,29.14,29.14,28.941,28.866,28.941
04/18/06 05:30:00.0,29.09,29.14,29.14,28.941,28.891,28.941
04/18/06 05:40:00.0,29.09,29.14,29.14,28.941,28.916,28.941
04/18/06 05:50:00.0,29.09,29.14,29.115,28.941,28.916,28.965
04/18/06 06:00:00.0,29.09,29.14,29.115,28.941,28.916,28.965
04/18/06 06:10:00.0,29.09,29.14,29.115,28.941,28.916,28.965
04/18/06 06:20:00.0,29.09,29.14,29.115,28.941,28.941,28.965
04/18/06 06:30:00.0,29.09,29.14,29.14,28.965,28.941,28.965
04/18/06 06:40:00.0,29.09,29.14,29.115,28.99,28.941,28.99
04/18/06 06:50:00.0,29.09,29.14,29.115,29.015,28.965,28.99
04/18/06 07:00:00.0,29.09,29.14,29.115,29.04,28.965,29.015
04/18/06 07:10:00.0,29.09,29.14,29.14,29.065,28.965,29.015
04/18/06 07:20:00.0,29.09,29.14,29.14,29.115,28.99,29.04
04/18/06 07:30:00.0,29.09,29.165,29.14,29.14,28.99,29.065
04/18/06 07:40:00.0,29.115,29.165,29.165,29.165,29.015,29.09
04/18/06 07:50:00.0,29.115,29.165,29.165,29.165,29.04,29.09
04/18/06 08:00:00.0,29.14,29.165,29.165,29.24,29.065,29.115
04/18/06 08:10:00.0,29.14,29.165,29.19,29.365,29.09,29.165
04/18/06 08:20:00.0,29.165,29.19,29.19,29.265,29.09,29.14
04/18/06 08:30:00.0,29.19,29.19,29.19,29.265,29.115,29.165
04/18/06 08:40:00.0,29.24,29.24,29.215,29.29,29.115,29.19
04/18/06 08:50:00.0,29.24,29.215,29.265,29.215,29.115,29.19
04/18/06 09:00:00.0,29.215,29.215,29.24,29.215,29.115,29.165
04/18/06 09:10:00.0,29.24,29.215,29.215,29.165,29.115,29.165
04/18/06 09:20:00.0,29.29,29.24,29.215,29.165,29.115,29.165
04/18/06 09:30:00.0,29.24,29.24,29.19,29.165,29.115,29.14
04/18/06 09:40:00.0,29.24,29.215,29.19,29.14,29.09,29.14
04/18/06 09:50:00.0,29.29,29.24,29.165,29.165,29.09,29.14
04/18/06 10:00:00.0,29.24,29.215,29.165,29.165,29.09,29.14
04/18/06 10:10:00.0,29.19,29.215,29.165,29.19,29.09,29.165
04/18/06 10:20:00.0,29.165,29.19,29.19,29.215,29.115,29.165
04/18/06 10:30:00.0,29.165,29.19,29.19,29.215,29.115,29.19
04/18/06 10:40:00.0,29.165,29.19,29.19,29.24,29.115,29.19
04/18/06 10:50:00.0,29.165,29.19,29.215,29.265,29.14,29.215
04/18/06 11:00:00.0,29.14,29.19,29.215,29.34,29.165,29.24
04/18/06 11:10:00.0,29.14,29.215,29.215,29.365,29.19,29.24
04/18/06 11:20:00.0,29.19,29.215,29.215,29.34,29.19,29.265
04/18/06 11:30:00.0,29.19,29.24,29.215,29.365,29.215,29.265
04/18/06 11:40:00.0,29.19,29.24,29.215,29.439,29.24,29.29
04/18/06 11:50:00.0,29.215,29.24,29.24,29.49,29.265,29.29
04/18/06 12:00:00.0,29.19,29.215,29.29,29.439,29.29,29.29
04/18/06 12:10:00.0,29.165,29.19,29.315,29.565,29.315,29.315
04/18/06 12:20:00.0,29.165,29.24,29.34,29.54,29.34,29.34
04/18/06 12:30:00.0,29.19,29.29,29.389,29.565,29.34,29.34
04/18/06 12:40:00.0,29.24,29.265,29.414,29.64,29.365,29.34
04/18/06 12:50:00.0,29.265,29.265,29.439,29.54,29.365,29.315
04/18/06 13:00:00.0,29.29,29.315,29.414,29.54,29.365,29.29
04/18/06 13:10:00.0,29.34,29.365,29.414,29.665,29.414,29.29
04/18/06 13:20:00.0,29.315,29.315,29.389,29.79,29.464,29.29
04/18/06 13:30:00.0,29.389,29.389,29.414,29.765,29.439,29.265
04/18/06 13:40:00.0,29.439,29.439,29.464,29.665,29.439,29.265
04/18/06 13:50:00.0,29.464,29.365,29.49,29.84,29.439,29.265
04/18/06 14:00:00.0,29.439,29.365,29.49,29.69,29.49,29.24
04/18/06 14:10:00.0,29.389,29.365,29.464,29.59,29.464,29.215
04/18/06 14:20:00.0,29.34,29.315,29.439,29.565,29.439,29.215
04/18/06 14:30:00.0,29.365,29.365,29.389,29.515,29.414,29.215
04/18/06 14:40:00.0,29.414,29.464,29.34,29.49,29.365,29.19
04/18/06 14:50:00.0,29.439,29.49,29.29,29.464,29.34,29.19
04/18/06 15:00:00.0,29.464,29.464,29.265,29.54,29.34,29.19
04/18/06 15:10:00.0,29.49,29.414,29.29,29.49,29.34,29.215
04/18/06 15:20:00.0,29.365,29.29,29.315,29.439,29.34,29.24
04/18/06 15:30:00.0,29.315,29.265,29.365,29.464,29.315,29.29
04/18/06 15:40:00.0,29.265,29.24,29.389,29.49,29.315,29.34
04/18/06 15:50:00.0,29.265,29.24,29.389,29.49,29.34,29.34
04/18/06 16:00:00.0,29.265,29.24,29.389,29.464,29.365,29.315
04/18/06 16:10:00.0,29.29,29.265,29.389,29.439,29.34,29.315
04/18/06 16:20:00.0,29.365,29.315,29.389,29.439,29.34,29.29
04/18/06 16:30:00.0,29.365,29.34,29.365,29.414,29.315,29.265
04/18/06 16:40:00.0,29.34,29.34,29.34,29.365,29.29,29.24
04/18/06 16:50:00.0,29.34,29.315,29.34,29.315,29.265,29.24
04/18/06 17:00:00.0,29.34,29.29,29.315,29.29,29.24,29.215
04/18/06 17:10:00.0,29.315,29.29,29.29,29.24,29.215,29.19
04/18/06 17:20:00.0,29.315,29.265,29.265,29.215,29.19,29.165
04/18/06 17:30:00.0,29.29,29.265,29.215,29.19,29.165,29.14
04/18/06 17:40:00.0,29.29,29.24,29.19,29.165,29.14,29.115
04/18/06 17:50:00.0,29.29,29.215,29.19,29.165,29.14,29.115
04/18/06 18:00:00.0,29.265,29.19,29.19,29.14,29.115,29.09
04/18/06 18:10:00.0,29.24,29.215,29.165,29.14,29.09,29.09
04/18/06 18:20:00.0,29.215,29.215,29.165,29.115,29.065,29.09
04/18/06 18:30:00.0,29.215,29.215,29.165,29.115,29.04,29.09
04/18/06 18:40:00.0,29.215,29.215,29.165,29.115,29.04,29.09
04/18/06 18:50:00.0,29.215,29.215,29.14,29.115,29.04,29.09
04/18/06 19:00:00.0,29.215,29.215,29.14,29.09,29.015,29.065
04/18/06 19:10:00.0,29.215,29.19,29.14,29.09,29.015,29.065
04/18/06 19:20:00.0,29.215,29.19,29.14,29.065,29.015,29.065
04/18/06 19:30:00.0,29.215,29.215,29.115,29.065,28.99,29.065
04/18/06 19:40:00.0,29.215,29.215,29.115,29.065,28.99,29.09
04/18/06 19:50:00.0,29.19,29.215,29.115,29.065,28.99,29.09
04/18/06 20:00:00.0,29.19,29.19,29.115,29.065,28.99,29.09
04/18/06 20:10:00.0,29.19,29.19,29.115,29.065,28.99,29.09
04/18/06 20:20:00.0,29.19,29.19,29.115,29.065,28.99,29.09
04/18/06 20:30:00.0,29.19,29.165,29.115,29.065,28.99,29.09
04/18/06 20:40:00.0,29.165,29.165,29.115,29.065,28.99,29.09
04/18/06 20:50:00.0,29.165,29.165,29.115,29.065,28.99,29.09
04/18/06 21:00:00.0,29.165,29.165,29.115,29.065,28.99,29.09
04/18/06 21:10:00.0,29.165,29.165,29.09,29.065,28.99,29.09
04/18/06 21:20:00.0,29.165,29.165,29.09,29.065,28.99,29.09
04/18/06 21:30:00.0,29.165,29.165,29.09,29.065,28.99,29.09
04/18/06 21:40:00.0,29.165,29.14,29.09,29.065,28.99,29.09
04/18/06 21:50:00.0,29.165,29.14,29.09,29.065,28.99,29.09
04/18/06 22:00:00.0,29.14,29.14,29.09,29.065,28.99,29.09
04/18/06 22:10:00.0,29.14,29.14,29.09,29.065,28.99,29.09
04/18/06 22:20:00.0,29.14,29.14,29.09,29.065,28.99,29.09
04/18/06 22:30:00.0,29.14,29.14,29.09,29.065,28.99,29.09
04/18/06 22:40:00.0,29.14,29.14,29.065,29.065,28.99,29.09
04/18/06 22:50:00.0,29.14,29.14,29.065,29.065,28.99,29.09
04/18/06 23:00:00.0,29.14,29.115,29.065,29.065,28.99,29.09
04/18/06 23:10:00.0,29.14,29.115,29.065,29.065,29.015,29.09
04/18/06 23:20:00.0,29.14,29.115,29.065,29.065,29.015,29.09
04/18/06 23:30:00.0,29.14,29.115,29.09,29.065,28.99,29.09
04/18/06 23:40:00.0,29.14,29.115,29.09,29.065,29.015,29.09
04/18/06 23:50:00.0,29.115,29.115,29.09,29.065,28.99,29.09
04/19/06 00:00:00.0,29.115,29.115,29.09,29.065,28.99,29.09
04/19/06 00:10:00.0,29.115,29.115,29.09,29.065,28.99,29.09
04/19/06 00:20:00.0,29.115,29.14,29.09,29.04,28.99,29.09
04/19/06 00:30:00.0,29.115,29.14,29.115,29.015,29.015,29.09
04/19/06 00:40:00.0,29.115,29.165,29.115,29.015,29.015,29.09
04/19/06 00:50:00.0,29.115,29.165,29.115,29.015,29.015,29.09
04/19/06 01:00:00.0,29.115,29.165,29.115,29.015,29.015,29.115
04/19/06 01:10:00.0,29.115,29.165,29.09,29.015,29.015,29.115
04/19/06 01:20:00.0,29.115,29.165,29.09,28.99,29.015,29.09
04/19/06 01:30:00.0,29.115,29.165,29.09,28.99,29.015,29.115
04/19/06 01:40:00.0,29.115,29.165,29.09,28.99,29.015,29.115
04/19/06 01:50:00.0,29.09,29.165,29.115,29.015,29.015,29.09
04/19/06 02:00:00.0,29.09,29.165,29.115,29.015,29.015,29.09
04/19/06 02:10:00.0,29.09,29.165,29.115,29.015,29.015,29.09
04/19/06 02:20:00.0,29.09,29.165,29.115,29.015,29.015,29.09
04/19/06 02:30:00.0,29.09,29.165,29.115,28.99,28.99,29.09
04/19/06 02:40:00.0,29.09,29.165,29.115,28.99,28.99,29.065
04/19/06 02:50:00.0,29.09,29.165,29.115,28.99,28.99,29.065
04/19/06 03:00:00.0,29.09,29.165,29.115,28.99,28.99,29.09
04/19/06 03:10:00.0,29.09,29.165,29.115,28.99,28.99,29.09
04/19/06 03:20:00.0,29.09,29.165,29.115,28.99,28.99,29.065
04/19/06 03:30:00.0,29.09,29.165,29.115,28.99,28.99,29.065
04/19/06 03:40:00.0,29.09,29.165,29.115,28.99,28.99,29.065
04/19/06 03:50:00.0,29.09,29.165,29.115,28.99,28.965,29.065
04/19/06 04:00:00.0,29.065,29.14,29.115,28.99,28.965,29.065
04/19/06 04:10:00.0,29.065,29.14,29.115,28.99,28.99,29.065
04/19/06 04:20:00.0,29.09,29.14,29.115,28.99,28.99,29.065
04/19/06 04:30:00.0,29.09,29.165,29.115,28.99,28.99,29.065
04/19/06 04:40:00.0,29.065,29.14,29.115,28.99,28.99,29.065
04/19/06 04:50:00.0,29.065,29.14,29.115,28.99,28.99,29.065
04/19/06 05:00:00.0,29.065,29.14,29.115,28.99,28.99,29.065
04/19/06 05:10:00.0,29.065,29.14,29.115,28.99,28.99,29.065
04/19/06 05:20:00.0,29.065,29.14,29.115,28.99,29.015,29.065
04/19/06 05:30:00.0,29.065,29.14,29.115,29.015,29.015,29.065
04/19/06 05:40:00.0,29.065,29.14,29.115,29.015,29.015,29.065
04/19/06 05:50:00.0,29.065,29.14,29.115,29.015,29.015,29.065
04/19/06 06:00:00.0,29.065,29.14,29.115,29.015,29.015,29.065
04/19/06 06:10:00.0,29.065,29.14,29.09,29.04,29.015,29.065
04/19/06 06:20:00.0,29.065,29.14,29.115,29.04,29.015,29.065
04/19/06 06:30:00.0,29.065,29.14,29.09,29.04,29.015,29.065
04/19/06 06:40:00.0,29.065,29.14,29.09,29.04,29.015,29.065
04/19/06 06:50:00.0,29.065,29.14,29.09,29.04,29.015,29.065
04/19/06 07:00:00.0,29.065,29.14,29.115,29.04,29.015,29.04
04/19/06 07:10:00.0,29.065,29.14,29.115,29.04,28.99,29.04
04/19/06 07:20:00.0,29.065,29.14,29.09,29.015,28.99,29.04
04/19/06 07:30:00.0,29.065,29.115,29.09,29.015,28.99,29.04
04/19/06 07:40:00.0,29.065,29.115,29.09,28.99,28.965,29.04
04/19/06 07:50:00.0,29.065,29.115,29.09,28.99,28.99,29.04
04/19/06 08:00:00.0,29.065,29.115,29.115,28.965,28.99,29.04
04/19/06 08:10:00.0,29.065,29.115,29.115,28.965,28.99,29.04
04/19/06 08:20:00.0,29.065,29.115,29.115,28.99,28.99,29.04
04/19/06 08:30:00.0,29.04,29.115,29.115,28.99,28.99,29.04
04/19/06 08:40:00.0,29.065,29.115,29.115,29.015,28.99,29.04
04/19/06 08:50:00.0,29.065,29.115,29.115,29.015,28.99,29.04
04/19/06 09:00:00.0,29.065,29.115,29.115,29.04,28.99,29.04
04/19/06 09:10:00.0,29.065,29.115,29.115,29.04,28.99,29.04
04/19/06 09:20:00.0,29.065,29.115,29.115,29.065,28.99,29.065
04/19/06 09:30:00.0,29.065,29.115,29.14,29.065,29.015,29.065
04/19/06 09:40:00.0,29.065,29.115,29.14,29.04,29.015,29.065
04/19/06 09:50:00.0,29.065,29.115,29.14,29.04,29.015,29.065
04/19/06 10:00:00.0,29.065,29.115,29.14,29.04,29.015,29.065
04/19/06 10:10:00.0,29.065,29.115,29.14,29.04,29.015,29.065
04/19/06 10:20:00.0,29.065,29.115,29.14,29.065,29.015,29.065
04/19/06 10:30:00.0,29.065,29.14,29.14,29.065,29.015,29.065
04/19/06 10:40:00.0,29.065,29.14,29.14,29.065,29.015,29.065
04/19/06 10:50:00.0,29.065,29.14,29.14,29.065,29.015,29.065
04/19/06 11:00:00.0,29.065,29.14,29.14,29.065,29.015,29.09
04/19/06 11:10:00.0,29.065,29.14,29.165,29.09,29.015,29.09
04/19/06 11:20:00.0,29.065,29.14,29.165,29.09,29.04,29.09
